#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0196262	FBti0196262	fne	Mi{Trojan-GAL4.2}	-1	-	77796 y[1] w[*] Mi{Trojan-GAL4.2}fne[MI09399-TG4.2]	Mi{Trojan-GAL4.2}fne[MI09399-TG4.2]
FBti0196264	FBti0196264	Ork1	Mi{Trojan-GAL4.0}	1	-	77903 y[1] w[*] Mi{Trojan-GAL4.0}Ork1[MI09481-TG4.0]/FM7c	Mi{Trojan-GAL4.0}Ork1[MI09481-TG4.0]
FBti0196267	FBti0196267	Adgf-D	Mi{Trojan-GAL4.1}	-1	-	77799 y[1] w[*]; Mi{Trojan-GAL4.1}Adgf-D[MI09794-TG4.1]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.1}Adgf-D[MI09794-TG4.1]
FBti0196268	FBti0196268	futsch	Mi{Trojan-GAL4.1}	-1	-	77800 y[1] Mi{Trojan-GAL4.1}futsch[MI09849-TG4.1] w[*]	Mi{Trojan-GAL4.1}futsch[MI09849-TG4.1]
FBti0196269	FBti0196269	Ubc4	Mi{Trojan-GAL4.0}	1	-	77801 y[1] w[*]; Mi{Trojan-GAL4.0}Ubc4[MI09861-TG4.0]	Mi{Trojan-GAL4.0}Ubc4[MI09861-TG4.0]
FBti0196270	FBti0196270	CG42249	Mi{Trojan-GAL4.1}	-1	-	77802 y[1] w[*] Mi{Trojan-GAL4.1}CG42249[MI10226-TG4.1]	Mi{Trojan-GAL4.1}CG42249[MI10226-TG4.1]
FBti0196271	FBti0196271	Naprt	Mi{Trojan-GAL4.1}	1	-	77803 y[1] w[*]; Mi{Trojan-GAL4.1}Naprt[MI10235-TG4.1]/SM6a	Mi{Trojan-GAL4.1}Naprt[MI10235-TG4.1]
FBti0196272	FBti0196272	Ets98B	Mi{Trojan-GAL4.0}	-1	-	77804 y[1] w[*]; Mi{Trojan-GAL4.0}Ets98B[MI10295-TG4.0]	Mi{Trojan-GAL4.0}Ets98B[MI10295-TG4.0]
FBti0196273	FBti0196273	flw	Mi{Trojan-GAL4.1}	1	-	-	Mi{Trojan-GAL4.1}flw[MI10323-TG4.1]
FBti0196274	FBti0196274	CG8774	Mi{Trojan-GAL4.0}	-1	-	77806 y[1] w[*]; Mi{Trojan-GAL4.0}CG8774[MI10343-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}CG8774[MI10343-TG4.0]
FBti0196275	FBti0196275	UGP	Mi{Trojan-GAL4.0}	1	-	77807 y[1] w[*]; Mi{Trojan-GAL4.0}UGP[MI10481-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}UGP[MI10481-TG4.0]
FBti0196276	FBti0196276	Eip63F-1	Mi{Trojan-GAL4.1}	-1	-	77808 y[1] w[*]; Mi{Trojan-GAL4.1}Eip63F-1[MI10540-TG4.1]	Mi{Trojan-GAL4.1}Eip63F-1[MI10540-TG4.1]
FBti0196277	FBti0196277	Sema5c	Mi{Trojan-GAL4.2}	1	-	77809 y[1] w[*]; Mi{Trojan-GAL4.2}Sema5c[MI10577-TG4.2]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}Sema5c[MI10577-TG4.2]
FBti0196278	FBti0196278	Cht6	Mi{Trojan-GAL4.0}	-1	-	-	Mi{Trojan-GAL4.0}Cht6[MI10646-TG4.0]
FBti0196280	FBti0196280	CG14431	Mi{Trojan-GAL4.0}	-1	-	77812 y[1] w[*] Mi{Trojan-GAL4.0}CG14431[MI10741-TG4.0]	Mi{Trojan-GAL4.0}CG14431[MI10741-TG4.0]
FBti0196281	FBti0196281	ScsbetaA	Mi{Trojan-GAL4.0}	1	-	77813 y[1] w[*]; Mi{Trojan-GAL4.0}ScsβA[MI10794-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}ScsbetaA[MI10794-TG4.0]
FBti0196283	FBti0196283	Ret	Mi{Trojan-GAL4.1}	-1	-	77816 y[1] w[*]; Mi{Trojan-GAL4.1}Ret[MI11070-TG4.1]	Mi{Trojan-GAL4.1}Ret[MI11070-TG4.1]
FBti0196286	FBti0196286	Drak	Mi{Trojan-GAL4.2}	1	-	77819 y[1] w[*] Mi{Trojan-GAL4.2}Drak[MI11582-TG4.2]	Mi{Trojan-GAL4.2}Drak[MI11582-TG4.2]
FBti0196287	FBti0196287	CAH9	Mi{Trojan-GAL4.1}	-1	-	77820 y[1] w[*]; Mi{Trojan-GAL4.1}CAH9[MI11636-TG4.1]	Mi{Trojan-GAL4.1}CAH9[MI11636-TG4.1]
FBti0196288	FBti0196288	CG31259	Mi{Trojan-GAL4.0}	1	-	77821 y[1] w[*]; Mi{Trojan-GAL4.0}CG31259[MI11712-TG4.0]	Mi{Trojan-GAL4.0}CG31259[MI11712-TG4.0]
FBti0196289	FBti0196289	GILT1	Mi{Trojan-GAL4.0}	-1	-	77822 y[1] w[*]; Mi{Trojan-GAL4.0}GILT1[MI11719-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}GILT1[MI11719-TG4.0]
FBti0196292	FBti0196292	AcCoAS	Mi{Trojan-GAL4.0}	1	-	-	Mi{Trojan-GAL4.0}AcCoAS[MI12066-TG4.0]
FBti0196296	FBti0196296	CG17574	Mi{Trojan-GAL4.1}	-1	-	77829 y[1] w[*]; Mi{Trojan-GAL4.1}CG17574[MI12945-TG4.1]/SM6a	Mi{Trojan-GAL4.1}CG17574[MI12945-TG4.1]
FBti0196297	FBti0196297	RluA-2	Mi{Trojan-GAL4.0}	1	-	77830 y[1] w[*]; Mi{Trojan-GAL4.0}RluA-2[MI12981-TG4.0]/SM6a	Mi{Trojan-GAL4.0}RluA-2[MI12981-TG4.0]
FBti0196298	FBti0196298	Fas2	Mi{Trojan-GAL4.1}	1	-	77831 y[1] w[*] Mi{Trojan-GAL4.1}Fas2[MI12989-TG4.1]/FM7c	Mi{Trojan-GAL4.1}Fas2[MI12989-TG4.1]
FBti0196299	FBti0196299	Papss	Mi{Trojan-GAL4.0}	-1	-	77832 y[1] w[*]; Mi{Trojan-GAL4.0}Papss[MI12996-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}Papss[MI12996-TG4.0]
FBti0196300	FBti0196300	salm	Mi{Trojan-GAL4.2}	-1	-	77833 y[1] w[*]; Mi{Trojan-GAL4.2}salm[MI13018-TG4.2]/SM6a	Mi{Trojan-GAL4.2}salm[MI13018-TG4.2]
FBti0196304	FBti0196304	CG17841	Mi{Trojan-GAL4.2}	-1	-	77837 y[1] w[*] Mi{Trojan-GAL4.2}CG17841[MI13728-TG4.2]	Mi{Trojan-GAL4.2}CG17841[MI13728-TG4.2]
FBti0196305	FBti0196305	CG12531	Mi{Trojan-GAL4.0}	1	-	77838 y[1] w[*] Mi{Trojan-GAL4.0}CG12531[MI13892-TG4.0]	Mi{Trojan-GAL4.0}CG12531[MI13892-TG4.0]
FBti0196306	FBti0196306	Fer1HCH	Mi{Trojan-GAL4.1}	1	-	77839 y[1] w[*]; Mi{Trojan-GAL4.1}Fer1HCH[MI14026-TG4.1]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.1}Fer1HCH[MI14026-TG4.1]
FBti0196307	FBti0196307	Pldn	Mi{Trojan-GAL4.0}	1	-	77840 y[1] w[*]; Mi{Trojan-GAL4.0}Pldn[MI14102-TG4.0]	Mi{Trojan-GAL4.0}Pldn[MI14102-TG4.0]
FBti0196308	FBti0196308	GluClalpha	Mi{Trojan-GAL4.1}	1	-	77841 y[1] w[*]; Mi{Trojan-GAL4.1}GluClα[MI14426-TG4.1]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.1}GluClalpha[MI14426-TG4.1]
FBti0196309	FBti0196309	mGluR	Mi{Trojan-GAL4.un}	-1	-	77721 y[1] w[*]; Mi{Trojan-GAL4.un}mGluR[MI02169-TG4.un]	Mi{Trojan-GAL4.un}mGluR[MI02169-TG4.un]
FBti0196310	FBti0196310	CG32473	Mi{Trojan-GAL4.un}	-1	-	77725 y[1] w[*]; Mi{Trojan-GAL4.un}CG32473[MI02396-TG4.un]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.un}CG32473[MI02396-TG4.un]
FBti0196311	FBti0196311	Oct-TyrR	Mi{Trojan-GAL4.un}	1	-	77735 y[1] w[*]; Mi{Trojan-GAL4.un}Oct-TyrR[MI03485-TG4.un]	Mi{Trojan-GAL4.un}Oct-TyrR[MI03485-TG4.un]
FBti0196312	FBti0196312	AstA	Mi{Trojan-GAL4.un}	1	-	77842 y[*] w[*] P{UAS-2xEYFP}AX; Mi{Trojan-GAL4.un}AstA[MI03999-TG4.un]	Mi{Trojan-GAL4.un}AstA[MI03999-TG4.un]
FBti0196313	FBti0196313	CngA	Mi{Trojan-GAL4.un}	-1	-	77843 y[*] w[*] P{UAS-2xEYFP}AX; Mi{Trojan-GAL4.un}CngA[MI04159-TG4.un]	Mi{Trojan-GAL4.un}CngA[MI04159-TG4.un]
FBti0196314	FBti0196314	mam	Mi{Trojan-GAL4.un}	-1	-	77768 y[1] w[*]; Mi{Trojan-GAL4.un}mam[MI06049-TG4.un]/SM6a	Mi{Trojan-GAL4.un}mam[MI06049-TG4.un]
FBti0196315	FBti0196315	eas	Mi{Trojan-GAL4.un}	-1	-	77778 y[1] w[*] Mi{Trojan-GAL4.un}eas[MI07243-TG4.un]	Mi{Trojan-GAL4.un}eas[MI07243-TG4.un]
FBti0196316	FBti0196316	aPKC	Mi{Trojan-GAL4.un}	-1	-	77814 y[1] w[*]; Mi{Trojan-GAL4.un}aPKC[MI10848-TG4.un]/SM6a	Mi{Trojan-GAL4.un}aPKC[MI10848-TG4.un]
FBti0197694	FBti0197694	KrT95D	Mi{Trojan-GAL4.2}	1	-	78373 y[1] w[*]; Mi{Trojan-GAL4.2}KrT95D[MI00927-TG4.2]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}KrT95D[MI00927-TG4.2]
FBti0197696	FBti0197696	betaTub60D	Mi{Trojan-GAL4.0}	-1	-	78379 y[1] w[*]; Mi{Trojan-GAL4.0}βTub60D[MI04325-TG4.0]/SM6a	Mi{Trojan-GAL4.0}betaTub60D[MI04325-TG4.0]
FBti0197697	FBti0197697	Ser	Mi{Trojan-GAL4.0}	-1	-	78380 y[1] w[*]; Mi{Trojan-GAL4.0}Ser[MI05334-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}Ser[MI05334-TG4.0]
FBti0197698	FBti0197698	bt	Mi{Trojan-GAL4.1}	-1	-	78381 y[1] w[*]; Mi{Trojan-GAL4.1}bt[MI06578-TG4.1]	Mi{Trojan-GAL4.1}bt[MI06578-TG4.1]
FBti0197699	FBti0197699	sno	Mi{Trojan-GAL4.1}	1	-	78862 y[1] w[*] Mi{Trojan-GAL4.1}sno[MI06853-TG4.1]/FM7c	Mi{Trojan-GAL4.1}sno[MI06853-TG4.1]
FBti0197700	FBti0197700	CG1578	Mi{Trojan-GAL4.0}	1	-	78863 y[1] w[*] Mi{Trojan-GAL4.0}CG1578[MI09222-TG4.0]/FM7c	Mi{Trojan-GAL4.0}CG1578[MI09222-TG4.0]
FBti0197701	FBti0197701	AP-1gamma	Mi{Trojan-GAL4.2}	-1	-	78382 y[1] w[*] Mi{Trojan-GAL4.2}AP-1γ[MI09857-TG4.2]/FM7c	Mi{Trojan-GAL4.2}AP-1gamma[MI09857-TG4.2]
FBti0197702	FBti0197702	Grip	Mi{Trojan-GAL4.1}	-1	-	78864 y[1] w[*] Mi{Trojan-GAL4.1}Grip[MI10366-TG4.1]/FM7c	Mi{Trojan-GAL4.1}Grip[MI10366-TG4.1]
FBti0197704	FBti0197704	Abcd1	Mi{Trojan-GAL4.2}	1	-	78384 y[1] w[*]; Mi{Trojan-GAL4.2}Abcd1[MI11268-TG4.2]	Mi{Trojan-GAL4.2}Abcd1[MI11268-TG4.2]
FBti0197706	FBti0197706	wdb	Mi{Trojan-GAL4.un}	1	-	78374 y[1] w[*]; Mi{Trojan-GAL4.un}wdb[MI00990-TG4.un]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.un}wdb[MI00990-TG4.un]
FBti0197707	FBti0197707	Lapsyn	Mi{Trojan-GAL4.un}	1	-	78375 y[1] w[*]; Mi{Trojan-GAL4.un}Lapsyn[MI01316-TG4.un]	Mi{Trojan-GAL4.un}Lapsyn[MI01316-TG4.un]
FBti0197709	FBti0197709	bun	Mi{Trojan-GAL4.un}	-1	-	78378 y[1] w[*]; Mi{Trojan-GAL4.un}bun[MI02911-TG4.un]/SM6a	Mi{Trojan-GAL4.un}bun[MI02911-TG4.un]
FBti0187556	FBti0187556	Tsp42Ea	Mi{Trojan-GAL4.0}	-	-	76186 y[1] w[*]; Mi{Trojan-GAL4.0}Tsp42Ea[MI07420-TG4.0]	Mi{Trojan-GAL4.0}Tsp42Ea[MI07420-TG4.0]
FBti0187584	FBti0187584	CG40006	Mi{Trojan-GAL4.1}	1	-	76214 y[1] w[*]; Mi{Trojan-GAL4.1}CG40006[MI11466-TG4.1]	Mi{Trojan-GAL4.1}CG40006[MI11466-TG4.1]
FBti0195378	FBti0195378	IntS3	Mi{Trojan-GAL4.2}	1	-	76645 y[1] w[*]; Mi{Trojan-GAL4.2}IntS3[MI03529-TG4.2]/SM6a	Mi{Trojan-GAL4.2}IntS3[MI03529-TG4.2]
FBti0195437	FBti0195437	CG41099	Mi{Trojan-GAL4.0}	1	-	76707 y[1] w[*]; Mi{Trojan-GAL4.0}CG41099[MI09318-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}CG41099[MI09318-TG4.0]
FBti0195439	FBti0195439	Haspin	Mi{Trojan-GAL4.0}	1	-	76709 y[1] w[*]; Mi{Trojan-GAL4.0}Haspin[MI09386-TG4.0]	Mi{Trojan-GAL4.0}Haspin[MI09386-TG4.0]
FBti0185367	FBti0185367	CG44153 <newline> CG4839	Mi{Trojan-GAL4.0}	-1	-	66815 y[1] w[*]; Mi{Trojan-GAL4.0}CG4839[MI12160-TG4.0] CG44153[MI12160-TG4.0-X]	Mi{Trojan-GAL4.0}CG4839[MI12160-TG4.0]
FBti0187604	FBti0187604	CG10702 <newline> CG17343	Mi{Trojan-GAL4.0}	1	-	76234 y[1] w[*]; Mi{Trojan-GAL4.0}CG10702[MI15239-TG4.0] CG17343[MI15239-TG4.0-X]	Mi{Trojan-GAL4.0}CG10702[MI15239-TG4.0]
FBti0195424	FBti0195424	lncRNA:CR32773 <newline> bi	Mi{Trojan-GAL4.0}	-1	-	-	Mi{Trojan-GAL4.0}bi[MI08152-TG4.0]
FBti0195497	FBti0195497	CG14131 <newline> Pi3K68D	Mi{Trojan-GAL4.2}	-1	-	76767 y[1] w[*]; Mi{Trojan-GAL4.2}Pi3K68D[MI15179-TG4.2] CG14131[MI15179-TG4.2-X]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}Pi3K68D[MI15179-TG4.2]
FBti0185380	FBti0185380	Eph	Mi{Trojan-GAL4.0}	1	-	66800 y[1] w[*]; Mi{Trojan-GAL4.0}Eph[MI05205-TG4.0]	Mi{Trojan-GAL4.0}Eph[MI05205-TG4.0]
FBti0186283	FBti0186283	Octbeta2R	Mi{Trojan-GAL4.2}	-1	-	67511 y[1] w[*]; Mi{Trojan-GAL4.2}Octβ2R[MI13416-TG4.2]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}Octbeta2R[MI13416-TG4.2]
FBti0187658	FBti0187658	smash	Mi{Trojan-GAL4.un}	1	-	76177 y[1] w[*]; Mi{Trojan-GAL4.un}smash[MI05757-TG4.un]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.un}smash[MI05757-TG4.un]
FBti0195496	FBti0195496	Nos	Mi{Trojan-GAL4.2}	-1	-	-	Mi{Trojan-GAL4.2}Nos[MI15126-TG4.2]
FBti0196254	FBti0196254	acj6	Mi{Trojan-GAL4.0}	1	-	77788 y[1] w[*] Mi{Trojan-GAL4.0}acj6[MI07818-TG4.0]/FM7c	Mi{Trojan-GAL4.0}acj6[MI07818-TG4.0]
FBti0178333	FBti0178333	CG33543 <newline> asRNA:CR43464	Mi{PT-GFSTF.1}	1	-	60531 y[1] w[67c23]; Mi{PT-GFSTF.1}CG33543[MI02791-GFSTF.1] asRNA:CR43464[MI02791-GFSTF.1-X]	Mi{PT-GFSTF.1}CG33543[MI02791-GFSTF.1]
FBti0178381	FBti0178381	CCAP-R <newline> kumpel	Mi{PT-GFSTF.0}	1	-	-	Mi{PT-GFSTF.0}CCAP-R[MI03404-GFSTF.0]
FBti0178382	FBti0178382	CG42709 <newline> Atg1	Mi{PT-GFSTF.0}	1	-	59301 y[1] w[*]; Mi{PT-GFSTF.0}Atg1[MI07056-GFSTF.0] CG42709[MI07056-GFSTF.0-X]/TM6C, Sb[1] Tb[1]	Mi{PT-GFSTF.0}Atg1[MI07056-GFSTF.0]
FBti0178407	FBti0178407	TwdlT <newline> RYa-R	Mi{PT-GFSTF.0}	1	-	60521 y[1] w[*]; Mi{PT-GFSTF.0}RYa-R[MI01841-GFSTF.0]/TM6C, Sb[1] Tb[1]	Mi{PT-GFSTF.0}RYa-R[MI01841-GFSTF.0]
FBti0178445	FBti0178445	CG42507 <newline> Trl	Mi{PT-GFSTF.1}	-1	-	60188 y[1] w[*]; Mi{PT-GFSTF.1}Trl[MI02741-GFSTF.1]/TM6C, Sb[1] Tb[1]	Mi{PT-GFSTF.1}Trl[MI02741-GFSTF.1]
FBti0178488	FBti0178488	CNMaR <newline> fry	Mi{PT-GFSTF.1}	1	-	59769 y[1] w[*]; Mi{PT-GFSTF.1}fry[MI01128-GFSTF.1]	Mi{PT-GFSTF.1}fry[MI01128-GFSTF.1]
FBti0178520	FBti0178520	mthl10 <newline> Ptpmeg	Mi{PT-GFSTF.0}	-1	-	61799 y[1] w[*]; Mi{PT-GFSTF.0}Ptpmeg[MI08056-GFSTF.0] mthl10[MI08056-GFSTF.0-X]/TM6C, Sb[1] Tb[1]	Mi{PT-GFSTF.0}Ptpmeg[MI08056-GFSTF.0]
FBti0178610	FBti0178610	CG31089 <newline> asRNA:CR43259	Mi{PT-GFSTF.0}	1	-	60242 y[1] w[*]; Mi{PT-GFSTF.0}CG31089[MI05955-GFSTF.0] asRNA:CR43259[MI05955-GFSTF.0-X]	Mi{PT-GFSTF.0}CG31089[MI05955-GFSTF.0]
FBti0178636	FBti0178636	Rgk1 <newline> CG34045	Mi{PT-GFSTF.0}	-1	-	60265 y[1] w[67c23]; Mi{PT-GFSTF.0}Rgk1[MI08022-GFSTF.0] CG34045[MI08022-GFSTF.0-X]	Mi{PT-GFSTF.0}Rgk1[MI08022-GFSTF.0]
FBti0178678	FBti0178678	Hnf4 <newline> asRNA:CR44992	Mi{PT-GFSTF.1}	1	-	60230 y[1] w[67c23]; Mi{PT-GFSTF.1}Hnf4[MI05541-GFSTF.1] asRNA:CR44992[MI05541-GFSTF.1-X]/CyO	Mi{PT-GFSTF.1}Hnf4[MI05541-GFSTF.1]
FBti0180125	FBti0180125	Mi-2 <newline> Su(Tpl)	Mi{PT-GFSTF.1}	1	-	63188 y[1] w[*]; Mi{PT-GFSTF.1}Mi-2[MI07934-GFSTF.1] Su(Tpl)[MI07934-GFSTF.1-X]/TM6C, Sb[1] Tb[1]	Mi{PT-GFSTF.1}Mi-2[MI07934-GFSTF.1]
FBti0180158	FBti0180158	CycA <newline> CG7264	Mi{PT-GFSTF.0}	1	-	64269 y[1] w[*]; Mi{PT-GFSTF.0}CycA[MI10477-GFSTF.0] CG7264[MI10477-GFSTF.0-X]/TM3, Sb[1] Ser[1]	Mi{PT-GFSTF.0}CycA[MI10477-GFSTF.0]
FBti0182540	FBti0182540	CG8813 <newline> Ifrd1	Mi{PT-GFSTF.0}	-1	-	65317 y[1] w[*]; Mi{PT-GFSTF.0}Ifrd1[MI00441-GFSTF.0] CG8813[MI00441-GFSTF.0-X]/CyO	Mi{PT-GFSTF.0}Ifrd1[MI00441-GFSTF.0]
FBti0182562	FBti0182562	asRNA:CR44047 <newline> AdSS	Mi{PT-GFSTF.1}	1	-	65344 y[1] w[*]; Mi{PT-GFSTF.1}AdSS[MI15497-GFSTF.1] asRNA:CR44047[MI15497-GFSTF.1-X]/TM3, Sb[1] Ser[1]	Mi{PT-GFSTF.1}AdSS[MI15497-GFSTF.1]
FBti0183639	FBti0183639	CG13551 <newline> yellow-d	Mi{PT-GFSTF.0}	-1	-	66377 y[1] w[*]; Mi{PT-GFSTF.0}CG13551[MI14289-GFSTF.0] yellow-d[MI14289-GFSTF.0-X]/CyO	Mi{PT-GFSTF.0}CG13551[MI14289-GFSTF.0]
FBti0185318	FBti0185318	Tsp42Ec <newline> Tsp42Ea	Mi{PT-GFSTF.0}	1	-	66765 y[1] w[*]; Mi{PT-GFSTF.0}Tsp42Ec[MI11328-GFSTF.0]/CyO	Mi{PT-GFSTF.0}Tsp42Ec[MI11328-GFSTF.0]
FBti0185319	FBti0185319	asRNA:CR44119 <newline> SLC5A11	Mi{PT-GFSTF.0}	1	-	66761 y[1] w[*]; Mi{PT-GFSTF.0}SLC5A11[MI01332-GFSTF.0] asRNA:CR44119[MI01332-GFSTF.0-X]/CyO	Mi{PT-GFSTF.0}SLC5A11[MI01332-GFSTF.0]
FBti0185327	FBti0185327	NetB <newline> CG43088	Mi{PT-GFSTF.1}	1	-	67644 y[1] w[*] Mi{PT-GFSTF.1}NetB[MI10467-GFSTF.1] CG43088[MI10467-GFSTF.1-X]/FM7c	Mi{PT-GFSTF.1}NetB[MI10467-GFSTF.1]
FBti0185343	FBti0185343	Ald1	Mi{Trojan-GAL4.0}	1	-	66814 y[1] w[*]; Mi{Trojan-GAL4.0}Ald1[MI11399-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}Ald1[MI11399-TG4.0]
FBti0185345	FBti0185345	geko	Mi{Trojan-GAL4.1}	1	-	66833 y[1] w[*]; Mi{Trojan-GAL4.1}geko[MI02663-TG4.1]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.1}geko[MI02663-TG4.1]
FBti0185346	FBti0185346	emp	Mi{Trojan-GAL4.1}	1	-	66904 y[1] w[*]; Mi{Trojan-GAL4.1}emp[MI12296-TG4.1]/SM6a	Mi{Trojan-GAL4.1}emp[MI12296-TG4.1]
FBti0185353	FBti0185353	Atg16	Mi{Trojan-GAL4.0}	1	-	66796 y[1] w[*]; Mi{Trojan-GAL4.0}Atg16[MI04428-TG4.0]	Mi{Trojan-GAL4.0}Atg16[MI04428-TG4.0]
FBti0185357	FBti0185357	RasGAP1	Mi{Trojan-GAL4.1}	1	-	-	Mi{Trojan-GAL4.1}RasGAP1[MI01987-TG4.1]
FBti0185359	FBti0185359	PCB	Mi{Trojan-GAL4.1}	-1	-	66832 y[1] w[*]; Mi{Trojan-GAL4.1}PCB[MI02451-TG4.1]	Mi{Trojan-GAL4.1}PCB[MI02451-TG4.1]
FBti0185363	FBti0185363	fbl	Mi{Trojan-GAL4.0}	1	-	66794 y[1] w[*]; Mi{Trojan-GAL4.0}fbl[MI04001-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}fbl[MI04001-TG4.0]
FBti0185364	FBti0185364	Frl	Mi{Trojan-GAL4.0}	1	-	-	Mi{Trojan-GAL4.0}Frl[MI03375-TG4.0]
FBti0185365	FBti0185365	coro	Mi{Trojan-GAL4.0}	-1	-	66797 y[1] w[*]; Mi{Trojan-GAL4.0}coro[MI04596-TG4.0]/SM6a	Mi{Trojan-GAL4.0}coro[MI04596-TG4.0]
FBti0185368	FBti0185368	CG4467	Mi{Trojan-GAL4.1}	1	-	66843 y[1] w[*]; Mi{Trojan-GAL4.1}CG4467[MI09204-TG4.1]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.1}CG4467[MI09204-TG4.1]
FBti0185369	FBti0185369	zip	Mi{Trojan-GAL4.0}	1	-	66793 y[1] w[*]; Mi{Trojan-GAL4.0}zip[MI03943-TG4.0]/SM6a	Mi{Trojan-GAL4.0}zip[MI03943-TG4.0]
FBti0185372	FBti0185372	Fili	Mi{Trojan-GAL4.0}	1	-	66787 y[1] w[*]; Mi{Trojan-GAL4.0}Fili[MI02854-TG4.0]/SM6a	Mi{Trojan-GAL4.0}Fili[MI02854-TG4.0]
FBti0185374	FBti0185374	Stacl	Mi{Trojan-GAL4.1}	-1	-	66831 y[1] w[*]; Mi{Trojan-GAL4.1}Stacl[MI02279-TG4.1]	Mi{Trojan-GAL4.1}Stacl[MI02279-TG4.1]
FBti0185383	FBti0185383	CG43980	Mi{Trojan-GAL4.2}	-1	-	66863 y[1] w[*]; Mi{Trojan-GAL4.2}CG43980[MI06742-TG4.2]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}CG43980[MI06742-TG4.2]
FBti0185386	FBti0185386	Drip	Mi{Trojan-GAL4.0}	-1	-	66782 y[1] w[*]; Mi{Trojan-GAL4.0}Drip[MI00887-TG4.0]/SM6a	Mi{Trojan-GAL4.0}Drip[MI00887-TG4.0]
FBti0185387	FBti0185387	Hand	Mi{Trojan-GAL4.0}	1	-	66795 y[1] w[*]; Mi{Trojan-GAL4.0}Hand[MI04106-TG4.0]	Mi{Trojan-GAL4.0}Hand[MI04106-TG4.0]
FBti0185388	FBti0185388	ZnT41F	Mi{Trojan-GAL4.2}	1	-	66859 y[1] w[*]; Mi{Trojan-GAL4.2}ZnT41F[MI04971-TG4.2]	Mi{Trojan-GAL4.2}ZnT41F[MI04971-TG4.2]
FBti0185391	FBti0185391	Sod1	Mi{Trojan-GAL4.0}	-1	-	66807 y[1] w[*]; Mi{Trojan-GAL4.0}Sod1[MI08143-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}Sod1[MI08143-TG4.0]
FBti0185393	FBti0185393	Nhe2	Mi{Trojan-GAL4.1}	-1	-	66837 y[1] w[*]; Mi{Trojan-GAL4.1}Nhe2[MI03660-TG4.1]/SM6a	Mi{Trojan-GAL4.1}Nhe2[MI03660-TG4.1]
FBti0185395	FBti0185395	retm	Mi{Trojan-GAL4.0}	-1	-	66816 y[1] w[*]; Mi{Trojan-GAL4.0}retm[MI12531-TG4.0]	Mi{Trojan-GAL4.0}retm[MI12531-TG4.0]
FBti0185396	FBti0185396	Doa	Mi{Trojan-GAL4.0}	-1	-	66803 y[1] w[*]; Mi{Trojan-GAL4.0}Doa[MI05871-TG4.0]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.0}Doa[MI05871-TG4.0]
FBti0185401	FBti0185401	Pxn	Mi{Trojan-GAL4.2}	-1	-	66850 y[1] w[*]; Mi{Trojan-GAL4.2}Pxn[MI01492-TG4.2]/TM3, Sb[1] Ser[1]	Mi{Trojan-GAL4.2}Pxn[MI01492-TG4.2]
FBti0185402	FBti0185402	LManII	Mi{Trojan-GAL4.0}	-1	-	66808 y[1] w[*]; Mi{Trojan-GAL4.0}LManII[MI08174-TG4.0]/SM6a	Mi{Trojan-GAL4.0}LManII[MI08174-TG4.0]
FBti0185403	FBti0185403	Gs2	Mi{Trojan-GAL4.1}	1	-	66847 y[1] w[*] Mi{Trojan-GAL4.1}Gs2[MI14499-TG4.1]	Mi{Trojan-GAL4.1}Gs2[MI14499-TG4.1]
FBti0185408	FBti0185408	stj	Mi{Trojan-GAL4.0}	1	-	66781 y[1] w[*]; Mi{Trojan-GAL4.0}stj[MI00783-TG4.0]	Mi{Trojan-GAL4.0}stj[MI00783-TG4.0]
